user_id,platform,total_reviews,usage_duration,style_diversity,mean_time_spacing,std_time_spacing
waldoiverson.77136,BeerAdvocate,185,4107.0,54,10.293478260869565,13.71532431876562
frankiepop.576775,BeerAdvocate,145,2338.0,52,5.645833333333333,21.12416465017806
vkv822.398670,BeerAdvocate,991,2800.0,93,2.2262626262626264,3.19461711878104
hoptualbrew.601360,BeerAdvocate,179,2255.0,63,12.376404494382022,46.43662718223029
bmoldy.494573,BeerAdvocate,118,2535.0,56,7.641025641025641,31.229810454243193
darthkostrizer.598324,BeerAdvocate,578,2271.0,84,3.7729636048526864,45.690597026666076
thickfreakness.509829,BeerAdvocate,320,2494.0,56,4.730407523510972,18.581353933025056
csiewert.318545,BeerAdvocate,248,3034.0,63,3.016194331983806,9.295495723336618
nstlincoln.366584,BeerAdvocate,104,2888.0,55,10.349514563106796,19.95323392033702
foogerd.450153,BeerAdvocate,228,2661.0,77,1.907488986784141,7.308940236705164
secondtooth.179213,BeerAdvocate,1386,3517.0,94,2.512635379061372,11.7735751957848
thagr81us.453909,BeerAdvocate,2078,2651.0,99,0.7279730380356283,3.8229925510672236
armock.159910,BeerAdvocate,1256,3601.0,96,1.5155378486055777,9.925377355018565
velosuds.308289,BeerAdvocate,314,3061.0,60,8.884984025559106,40.73310013827506
mlazzaro.449723,BeerAdvocate,284,2662.0,73,3.6537102473498235,6.475284052544394
htomsirveaux.252,BeerAdvocate,938,5652.0,91,4.099252934898613,44.98508501017778
trevorjn06.434666,BeerAdvocate,185,2705.0,55,5.304347826086956,14.384827412299204
levifunk.438846,BeerAdvocate,254,2693.0,60,2.1620553359683794,7.202941344534105
luk13.333638,BeerAdvocate,230,2989.0,52,6.816593886462882,18.4296072988442
geezlynn.329015,BeerAdvocate,435,3004.0,81,5.6336405529953915,14.986579743125457
juhl31.331678,BeerAdvocate,175,2995.0,55,5.833333333333333,9.517907268242285
bum732.196374,BeerAdvocate,785,3451.0,88,2.7857142857142856,12.954483634342179
rodburg.243588,BeerAdvocate,114,3268.0,54,2.9646017699115044,12.219663021087177
jeffjeff1.337702,BeerAdvocate,588,2977.0,82,4.570698466780239,19.782944011026103
frosty80.283683,BeerAdvocate,212,3131.0,64,3.919431279620853,16.833021731923175
stephens101.77452,BeerAdvocate,1301,4105.0,89,2.7176923076923076,4.141585148454165
n00tz.238210,BeerAdvocate,126,3290.0,57,8.512,17.35660885564176
squelch.164134,BeerAdvocate,263,3582.0,64,10.564885496183207,50.69639164903207
dfillius.59997,BeerAdvocate,541,4215.0,85,5.979629629629629,25.65544407378752
ckeegan04.197048,BeerAdvocate,781,3448.0,90,1.8923076923076922,4.989971180551969
gueuzeonhigh.3057,BeerAdvocate,321,5058.0,81,15.35,33.71849161982173
benish.723269,BeerAdvocate,320,1601.0,60,4.974921630094044,4.956984581541242
templar316.132259,BeerAdvocate,117,3769.0,39,24.129310344827587,70.93346915579951
mrincognito.191291,BeerAdvocate,268,3470.0,69,12.397003745318353,27.59249091507474
jcdiflorio.96260,BeerAdvocate,502,3982.0,80,1.782435129740519,5.057921594714911
bradlikesbrew.107126,BeerAdvocate,740,3913.0,90,2.1434370771312583,4.184562490660643
daythree16.99368,BeerAdvocate,179,3965.0,63,2.4719101123595504,6.039586710222202
beaver13.3586,BeerAdvocate,1762,5013.0,87,2.844406587166383,3.9238031907891995
yesac.182589,BeerAdvocate,283,3503.0,63,6.624113475177305,35.98557223879628
cvstrickland.193371,BeerAdvocate,922,3462.0,92,0.7817589576547231,2.070794205573174
ipacraig.99199,BeerAdvocate,228,3966.0,69,5.599118942731278,13.787341864205741
sirius2.189696,BeerAdvocate,336,3475.0,76,3.6776119402985072,21.93397701224084
slynger.180864,BeerAdvocate,490,3510.0,83,1.9386503067484662,15.3880249047653
brdc.74121,BeerAdvocate,986,4129.0,102,2.132994923857868,7.2589710172057265
jayfarley3.112774,BeerAdvocate,101,3876.0,46,10.04,34.63807678893798
pweis909.34384,BeerAdvocate,384,4370.0,79,11.287206266318538,18.735301904761993
okcnittany.144868,BeerAdvocate,188,3689.0,61,14.919786096256685,119.29032527065976
beerzebub.89725,BeerAdvocate,359,4025.0,59,11.20949720670391,29.855829477810786
jwaks.70442,BeerAdvocate,110,4153.0,45,35.00917431192661,121.37342861727161
cproioi.73393,BeerAdvocate,119,4134.0,48,9.161016949152541,30.413663803716947
braudog.64436,BeerAdvocate,184,4189.0,59,0.5136612021857924,1.2529434509102029
quasimoto.717,BeerAdvocate,271,5434.0,69,7.125925925925926,17.645593878932427
86sportster883.66545,BeerAdvocate,113,4177.0,53,33.30357142857143,116.55048314899909
estarrio.89941,BeerAdvocate,171,4022.0,53,21.958823529411763,177.2909672032452
reddiamond.4823,BeerAdvocate,1749,4921.0,91,1.3140732265446224,4.96516622801248
doppelmeup.55911,BeerAdvocate,269,4241.0,64,13.473880597014926,51.407413489336264
cabsandking.16417,BeerAdvocate,217,4519.0,69,3.4305555555555554,10.4202303981432
thesilverhand.1138,BeerAdvocate,73,5349.0,38,23.23611111111111,89.97973059004958
sethb2.29543,BeerAdvocate,179,4397.0,50,6.685393258426966,63.966992813626035
skillerified.43273,BeerAdvocate,102,4313.0,49,11.712871287128714,30.281788795797173
dewey0603.38667,BeerAdvocate,779,4344.0,83,2.5218508997429305,7.2490294503879955
beertastegood.14314,BeerAdvocate,140,4559.0,52,8.057553956834532,29.171350294963858
cheers2beers.45087,BeerAdvocate,210,4299.0,64,18.047846889952154,198.4190340775908
kaimcm.26624,BeerAdvocate,87,4415.0,47,29.593023255813954,142.52334198150115
neonbrown82.12095,BeerAdvocate,748,4607.0,91,1.5943775100401607,2.950007130800254
rustymoore.54641,BeerAdvocate,96,4249.0,46,22.726315789473684,118.581011190686
assurbanipaul.1754,BeerAdvocate,424,5252.0,82,3.193853427895981,5.172865775290961
jredner.54813,BeerAdvocate,637,4248.0,82,1.248427672955975,8.971235611109329
masikon.47877,BeerAdvocate,101,4284.0,45,20.28,116.95497536499362
unknownlamer.24480,BeerAdvocate,64,4428.0,40,37.41269841269841,184.30668996317462
shultzerdugen.2461,BeerAdvocate,183,5130.0,62,8.010989010989011,39.46940755468862
garymuchow.111,BeerAdvocate,1852,5813.0,101,3.1112911939492167,4.758552699232877
knuckles.8088,BeerAdvocate,78,4727.0,44,9.376623376623376,18.377645861093363
nearermybeertome.2909,BeerAdvocate,113,5073.0,48,6.5625,10.415495429649281
rio.6628,BeerAdvocate,104,4805.0,50,2.6310679611650487,7.160608873309061
cerevisiaephilus.2676,BeerAdvocate,157,5102.0,53,4.333333333333333,9.651564027246724
hefe.2371,BeerAdvocate,163,5143.0,58,15.660493827160494,47.86408858582952
tjd25.3674,BeerAdvocate,451,5006.0,81,1.5422222222222222,4.779712550595509
stortore.601648,BeerAdvocate,742,2253.0,63,2.5964912280701755,13.491356135488575
logicalparadox.637219,BeerAdvocate,196,2088.0,55,9.62051282051282,32.18486533196451
ncketchum.76788,BeerAdvocate,171,4110.0,47,8.74705882352941,22.334747986705725
augustgarage.139277,BeerAdvocate,1070,3725.0,93,3.4565014031805426,22.78874704471943
braz.704579,BeerAdvocate,175,1711.0,57,6.839080459770115,21.375732317222145
bendurgin.423863,BeerAdvocate,767,2733.0,95,1.6671018276762402,5.024399416658105
docjitsu.409246,BeerAdvocate,271,2772.0,58,1.5037037037037038,2.6768290458821666
oakenator.641365,BeerAdvocate,395,2061.0,72,2.8959390862944163,20.424548263356606
bluhatter.618162,BeerAdvocate,124,2164.0,58,3.089430894308943,12.687290742896035
hopswagger.631139,BeerAdvocate,382,2108.0,78,3.2283464566929134,12.81252818823782
kartoffeln.571639,BeerAdvocate,95,2349.0,45,3.978723404255319,4.8879459445743425
spicelab.390185,BeerAdvocate,422,2824.0,64,3.5938242280285038,7.777186408701884
andrewinski1.319974,BeerAdvocate,593,3030.0,78,2.8614864864864864,7.690132765372495
ironrakkasan.288463,BeerAdvocate,107,3118.0,49,28.349056603773583,59.31129217993744
shrews629.453602,BeerAdvocate,222,2651.0,69,1.6787330316742082,3.067564954671899
bobbybeerman.57218,BeerAdvocate,60,4233.0,36,25.728813559322035,65.52962754738594
gobzilla.450970,BeerAdvocate,1054,2658.0,92,1.778727445394112,16.638617053905588
slaintemhor.297625,BeerAdvocate,112,3092.0,42,6.09009009009009,26.86482984720139
bastardking24.440694,BeerAdvocate,152,2688.0,49,17.443708609271525,80.57804794206996
pwoody11.396223,BeerAdvocate,116,2807.0,52,22.565217391304348,101.50768101909027
abrand.207603,BeerAdvocate,327,3410.0,69,4.539877300613497,10.041296513757882
pecorasc.157575,BeerAdvocate,85,3613.0,48,6.154761904761905,18.83312516703177
jtahoe.286758,BeerAdvocate,146,3123.0,44,18.806896551724137,94.70233311039239
spineypanda.372579,BeerAdvocate,299,2870.0,71,2.1946308724832213,5.635598555203104
thequeen711.127221,BeerAdvocate,187,3790.0,54,11.048387096774194,88.79708311852059
chiefydawg.181213,BeerAdvocate,100,3509.0,47,16.696969696969695,56.1602035262633
psilo707.258638,BeerAdvocate,125,3208.0,57,11.838709677419354,36.1989505073521
buffalotaphugger.184133,BeerAdvocate,200,3496.0,43,11.633165829145728,54.056097923871555
apintofknowledge.6780,BeerAdvocate,106,4795.0,48,38.95238095238095,132.9022472571752
bheilman.213063,BeerAdvocate,135,3390.0,51,11.171641791044776,50.24758642606785
gehrig.171234,BeerAdvocate,815,3552.0,87,1.8783783783783783,7.178017510043343
ballewblake.98031,BeerAdvocate,180,3973.0,62,5.262569832402234,13.17229370492276
musicalemike.204018,BeerAdvocate,310,3423.0,76,9.702265372168284,40.7283767988562
meatmallet.183274,BeerAdvocate,148,3500.0,54,7.91156462585034,21.718285071323844
bboven.147404,BeerAdvocate,456,3672.0,78,4.254945054945055,24.677676618553985
faernt.74,BeerAdvocate,121,5862.0,38,32.375,70.42142799608939
saintwarrick.16818,BeerAdvocate,430,4512.0,80,5.571095571095571,25.71296818096706
mmcave.92049,BeerAdvocate,161,4008.0,48,2.76875,4.705438944495758
blackangus.89164,BeerAdvocate,125,4032.0,53,1.8870967741935485,3.1909671226056986
brewandbbq.1965,BeerAdvocate,1448,5212.0,84,3.5977885279889428,13.534442333144655
grundle20.100285,BeerAdvocate,183,3959.0,59,3.39010989010989,15.50678023114498
gpharris.70907,BeerAdvocate,714,4150.0,85,4.391304347826087,8.63051045977509
stevem68.986615,BeerAdvocate,686,809.0,62,1.0671532846715328,4.012573613196805
beersabound.66702,BeerAdvocate,73,4176.0,37,33.97222222222222,125.01447490525746
graebner.6551,BeerAdvocate,90,4811.0,46,12.280898876404494,23.83512913749413
nickss.24803,BeerAdvocate,235,4427.0,70,5.2905982905982905,14.361405019946686
anders36.2825,BeerAdvocate,75,5082.0,41,49.608108108108105,210.66332404512556
becktone.21398,BeerAdvocate,634,4445.0,92,4.576619273301738,49.56185455731249
jhu1995.24956,BeerAdvocate,114,4426.0,52,15.805309734513274,21.957287436179215
drunkmonk.13929,BeerAdvocate,100,4566.0,42,21.31313131313131,72.18734787451366
billyb.387596,BeerAdvocate,214,4383.0,53,5.779342723004695,20.495354870410573
oldsock.17321,BeerAdvocate,191,4502.0,75,3.6526315789473682,5.53252704214027
silenius.4448,BeerAdvocate,270,4945.0,64,4.301115241635688,13.247163828452633
rockytopheel.2829,BeerAdvocate,304,5081.0,76,11.105610561056105,26.991697304620523
vladtheimpaler.3525,BeerAdvocate,62,5018.0,34,8.901639344262295,14.966300943600801
goz.1322,BeerAdvocate,298,5316.0,74,1.7811447811447811,12.252519654105349
deadonhisfeet.594475,BeerAdvocate,892,2291.0,79,2.5611672278338946,4.489615531959547
gasp100.3132,BeerAdvocate,100,5052.0,41,14.05050505050505,53.99572427089242
mtstatebeer.212042,BeerAdvocate,265,3394.0,75,9.625,42.037547719282465
tugdriver7.9248,BeerAdvocate,396,4678.0,68,11.764556962025317,40.04525054056372
monsteruss.314953,BeerAdvocate,105,3043.0,53,6.298076923076923,26.354889308070092
metallistout.47974,BeerAdvocate,60,4283.0,39,41.42372881355932,200.57582652417568
neenerzig.65347,BeerAdvocate,1027,4184.0,94,4.063352826510721,7.464313933891359
swid.6651,BeerAdvocate,102,4804.0,55,40.613861386138616,212.52594995891818
rousee.7922,BeerAdvocate,383,4735.0,75,7.871727748691099,36.89805472753734
jwff.9525,BeerAdvocate,98,4667.0,51,41.52577319587629,178.04898043232285
treehugger02010.74996,BeerAdvocate,521,4123.0,88,3.796153846153846,12.558947121819397
wakeandbake.255846,BeerAdvocate,545,3219.0,77,1.5919117647058822,7.4445036285712005
jeffmonarch.1891,BeerAdvocate,250,5226.0,71,6.317269076305221,58.77094464484527
deepsouth.161151,BeerAdvocate,163,3596.0,56,4.45679012345679,16.27523316199855
elemental.1554,BeerAdvocate,131,5285.0,56,3.7153846153846155,6.578370259971754
dantes.1109,BeerAdvocate,146,5353.0,55,5.924137931034482,15.806592664059817
leeryleprechaun.560187,BeerAdvocate,262,2374.0,73,8.842911877394636,19.469360483647232
choakbarrell.18177,BeerAdvocate,237,4485.0,66,3.6737288135593222,17.9175270328512
supercolter.75312,BeerAdvocate,444,4121.0,79,4.133182844243792,13.766733315548192
jimbotrost.4985,BeerAdvocate,207,4908.0,60,6.116504854368932,29.227718541463346
whartontallboy.11695,BeerAdvocate,379,4616.0,82,6.825396825396825,78.49017029792005
devildogbeer.9887,BeerAdvocate,94,4653.0,40,27.70967741935484,75.52232331154195
krispaulk77.289198,BeerAdvocate,123,3116.0,55,23.09016393442623,144.88159908591538
golgiiparatus.1734,BeerAdvocate,68,5256.0,31,11.552238805970148,19.43386889076181
bob3701.345661,BeerAdvocate,201,2952.0,68,0.93,3.126334890770058
abowman.221124,BeerAdvocate,124,3359.0,42,24.463414634146343,85.14917408443311
chaz410.225496,BeerAdvocate,243,3343.0,54,4.380165289256198,9.30466906249801
cliffbrake.410868,BeerAdvocate,281,2768.0,44,2.9714285714285715,10.317151990351421
spitintheocean.596141,BeerAdvocate,117,2283.0,51,3.1982758620689653,5.384712381945935
lemke10.493944,BeerAdvocate,810,2537.0,93,2.6007416563658836,7.7956607277342655
gopens44.489777,BeerAdvocate,757,2548.0,80,3.365079365079365,15.730816682665477
engisch.198276,BeerAdvocate,81,3444.0,44,19.1375,34.249916843657715
onumello.302204,BeerAdvocate,1296,3079.0,91,1.7822393822393823,2.958313085274018
jsisko01.616946,BeerAdvocate,289,2172.0,65,4.534722222222222,32.64856970458772
rsdaugherty.569377,BeerAdvocate,157,2354.0,61,4.211538461538462,12.563649364726855
cpeterson.144062,BeerAdvocate,134,3694.0,53,12.74436090225564,48.37036002887831
uustal.363743,BeerAdvocate,307,2896.0,61,2.689542483660131,4.917518545206669
nickthetick.429845,BeerAdvocate,256,2718.0,67,4.219607843137255,20.79196751708299
muttyd.236934,BeerAdvocate,271,3295.0,60,4.4037037037037035,20.867701185668142
lou50rp.135497,BeerAdvocate,130,3750.0,54,16.984496124031008,85.71646433300862
kallessin.180862,BeerAdvocate,114,3510.0,58,8.68141592920354,14.504473131913027
jasona.93953,BeerAdvocate,179,3995.0,56,12.674157303370787,66.45184744570213
rkuhnel.109266,BeerAdvocate,345,3898.0,70,7.0,50.151723153616246
dpodratsky3.241362,BeerAdvocate,331,3278.0,76,6.539393939393939,31.749781028792228
tlove.268830,BeerAdvocate,290,3175.0,68,1.4013840830449826,3.3847284922946677
civilizedpsycho.331363,BeerAdvocate,205,2996.0,61,6.6568627450980395,44.95712135527025
nem2006.207107,BeerAdvocate,106,3412.0,45,21.914285714285715,172.70161652876428
reneejane.4420,BeerAdvocate,114,4946.0,45,42.89380530973451,149.97073302766313
corey0212.168130,BeerAdvocate,242,3565.0,64,1.8008298755186722,4.791676739420528
bravotwo.146617,BeerAdvocate,90,3677.0,45,20.10112359550562,79.2222198146426
pmcadamis.83469,BeerAdvocate,1074,4067.0,96,2.5424044734389564,22.995422983027257
number1bum.77692,BeerAdvocate,974,4104.0,91,1.9630010277492291,4.040773165458592
deanhead.37855,BeerAdvocate,227,4350.0,61,15.199115044247788,60.22845543144716
kajerm.89757,BeerAdvocate,241,4025.0,67,11.179166666666667,59.44890903888421
beertruth.118481,BeerAdvocate,768,3842.0,93,1.4941329856584094,2.7728927497494147
happygnome.128059,BeerAdvocate,477,3785.0,85,4.304621848739496,20.637259601427235
iceball585.151627,BeerAdvocate,336,3647.0,70,2.235820895522388,4.869669709702907
younger35.114919,BeerAdvocate,840,3862.0,83,2.3182359952324196,5.148166366028454
walshclimb.97923,BeerAdvocate,144,3973.0,50,10.93006993006993,27.54193993946102
flowerysong.106128,BeerAdvocate,58,3919.0,38,4.315789473684211,5.382371671673193
dbalsock.45913,BeerAdvocate,293,4296.0,76,6.133561643835616,20.891125978735978
xav33.28154,BeerAdvocate,315,4406.0,79,1.267515923566879,2.2076896272259297
jhammerly.30628,BeerAdvocate,115,4391.0,47,8.692982456140351,17.74954926162465
maltygoodness.17215,BeerAdvocate,764,4504.0,88,2.127129750982962,6.537261301218801
chunkylover53.9599,BeerAdvocate,63,4664.0,36,34.564516129032256,116.4769196820318
warriorsoul.7683,BeerAdvocate,558,4745.0,74,6.3931777378815084,39.32535597344005
rezzin.63448,BeerAdvocate,76,4195.0,40,11.24,57.203014473582286
gnomeking.4773,BeerAdvocate,165,4924.0,65,19.628048780487806,107.79338083004268
lordchesterfield.34034,BeerAdvocate,79,4372.0,45,36.52564102564103,128.38413588518776
mrseth.8674,BeerAdvocate,176,4701.0,68,5.868571428571428,29.916356301933504
beerfink.11223,BeerAdvocate,180,4625.0,53,3.005586592178771,14.58277312397876
swamiswamu.9486,BeerAdvocate,92,4668.0,47,2.1538461538461537,5.0197898958313605
malthead.6941,BeerAdvocate,65,4786.0,38,20.828125,43.229749709206445
beernut7.138,BeerAdvocate,760,5779.0,80,4.715415019762846,62.20379445327736
oggg.3285,BeerAdvocate,260,5039.0,68,19.231660231660232,103.33441047924651
weissenheimer.3690,BeerAdvocate,75,5004.0,36,25.094594594594593,202.96272475904095
mickstepp.427,BeerAdvocate,55,5543.0,34,49.48148148148148,307.2106241247563
guityler83.602047,BeerAdvocate,306,2251.0,72,3.557377049180328,4.624465083447398
seanniek91.683110,BeerAdvocate,290,1856.0,50,2.633217993079585,3.4111342949242642
drinkingdrake.190793,BeerAdvocate,336,3471.0,72,1.319402985074627,4.0323630464424225
rifugium.304205,BeerAdvocate,3297,3073.0,102,0.7296723300970874,3.4060616342310976
airheadmtrcycle.425512,BeerAdvocate,147,2730.0,49,4.1506849315068495,11.011180816602247
onthenin.280700,BeerAdvocate,190,3140.0,66,5.349206349206349,10.459382528495953
r0nyn.355593,BeerAdvocate,215,2921.0,71,5.02803738317757,12.089228468200208
cpetrone84.343431,BeerAdvocate,2182,2960.0,94,1.0692342961944061,5.7707163954036975
dotcubed.12382,BeerAdvocate,170,4599.0,61,20.071005917159763,90.6821748355799
sean9689.309157,BeerAdvocate,1276,3058.0,87,1.4549019607843137,5.365462906400241
fatduck.256491,BeerAdvocate,126,3216.0,54,4.64,31.525821469944898
froggyfrog.14735,BeerAdvocate,144,4551.0,52,21.797202797202797,92.12679256119532
ineedabeerhere.174232,BeerAdvocate,303,3540.0,64,4.80794701986755,23.131780566641
mhewes.60411,BeerAdvocate,246,4213.0,73,0.8979591836734694,2.2656097680929124
hellcatsjg.103868,BeerAdvocate,145,3935.0,53,3.513888888888889,9.49124448287588
xymyl.12758,BeerAdvocate,118,4590.0,50,9.666666666666666,23.918323664014412
rohrbachsfan.47410,BeerAdvocate,96,4287.0,43,15.6,44.4211948645181
claytri.4460,BeerAdvocate,371,4944.0,78,10.205405405405406,30.14906009083776
hhawk06.1681,BeerAdvocate,150,5263.0,70,11.718120805369127,59.03653020924815
jamesdergen.36999,BeerAdvocate,89,4355.0,38,4.3522727272727275,10.109787874495373
flabeergutinmass.15895,BeerAdvocate,335,4530.0,73,12.050898203592814,68.915453593048
fingolfin72.8614,BeerAdvocate,59,4704.0,34,21.775862068965516,58.185439519271625
noliberty.19165,BeerAdvocate,189,4464.0,47,11.632978723404255,25.90580175060774
hobbz.1298,BeerAdvocate,69,5318.0,42,17.823529411764707,80.77034722187595
jacktheripper.4209,BeerAdvocate,217,4961.0,65,12.939814814814815,134.80570372296796
admiraldinty.960,BeerAdvocate,168,5385.0,56,31.976047904191617,130.66359602603754
chaduvel.2471,BeerAdvocate,169,5129.0,68,12.589285714285714,71.21371481624769
stegmakk.1122,BeerAdvocate,206,5352.0,62,18.482926829268294,79.66502142377483
bewareofpenguin.786,BeerAdvocate,340,5422.0,73,2.725663716814159,9.541173114216868
hopheaded.720,BeerAdvocate,103,5433.0,44,2.0294117647058822,5.368510832758409
phichifiji00.616936,BeerAdvocate,240,2172.0,63,0.8158995815899581,3.7224616762366067
dovalihops.393954,BeerAdvocate,935,2814.0,86,2.2430406852248392,7.672268080348552
scottfrie.364399,BeerAdvocate,2149,2894.0,102,1.2951582867783986,3.009445590173613
bminor7.360309,BeerAdvocate,127,2907.0,48,7.968253968253968,24.13460138736466
chickenhawk9932.481626,BeerAdvocate,496,2569.0,81,5.13939393939394,8.100754927855657
urk1127.817832,BeerAdvocate,462,1125.0,83,2.386117136659436,9.67282962395572
taybeh.876987,BeerAdvocate,552,1023.0,81,1.851179673321234,2.333860139617447
wcudwight.27942,BeerAdvocate,803,4407.0,84,4.699501246882793,30.694592800957672
jokelahoma.6230,BeerAdvocate,189,4831.0,64,19.44148936170213,39.565173768227616
paterlodie.8814,BeerAdvocate,1028,4696.0,78,0.8481012658227848,2.477639533578527
scooter231.23591,BeerAdvocate,371,4434.0,71,4.8,17.71600718472155
karengarys.2174,BeerAdvocate,268,5176.0,70,16.213483146067414,45.40042526798413
rocketwidget.2739,BeerAdvocate,200,5093.0,77,10.889447236180905,85.95117147529601
cbfanwish.2964,BeerAdvocate,318,5068.0,73,1.7917981072555205,4.420986585536093
crotor.1899,BeerAdvocate,114,5225.0,44,18.460176991150444,68.03925277239262
dmarch.1651,BeerAdvocate,187,5269.0,61,2.693548387096774,7.354914612863353
phantomvodoo.1043,BeerAdvocate,375,5368.0,70,2.1684491978609626,10.855915685162811
zacharius.1329,BeerAdvocate,99,5316.0,43,8.96938775510204,36.38382275660679
cncbofh.1346,BeerAdvocate,80,5312.0,44,17.139240506329113,45.87824862450257
doerickson.245,BeerAdvocate,120,5658.0,47,30.352941176470587,143.57491331288205
johnrobe.309,BeerAdvocate,145,5613.0,54,20.48611111111111,51.37112820196586
jordan.140,BeerAdvocate,145,5776.0,50,24.680555555555557,214.15551021706762
wesmantooth.775003,BeerAdvocate,807,1300.0,77,1.6104218362282878,2.458518580497822
auraan.678664,BeerAdvocate,556,1889.0,84,2.5063063063063065,6.40548162246637
dorianmarley.619609,BeerAdvocate,224,2153.0,59,7.7757847533632285,19.63596503083561
aranheaney.494879,BeerAdvocate,152,2534.0,58,5.66887417218543,15.241050643707664
negroobserver.445461,BeerAdvocate,118,2674.0,49,7.239316239316239,23.454890517408376
ckollias.231766,BeerAdvocate,758,3317.0,90,1.3870541611624836,2.603313194945632
tlazaroff.307696,BeerAdvocate,458,3062.0,83,1.9715536105032823,4.468365953178804
vdubb86.495030,BeerAdvocate,579,2534.0,100,0.9065743944636678,5.571180331846188
zrab11.543838,BeerAdvocate,245,2410.0,60,1.4836065573770492,8.251931916518336
rlshep.106962,BeerAdvocate,83,3914.0,48,10.451219512195122,22.83010382082697
plfahey.507407,BeerAdvocate,355,2501.0,79,1.5536723163841808,3.0011707941977117
alcaponejunior.461657,BeerAdvocate,1227,2628.0,94,2.0522022838499185,10.44029317962857
coldponcho.285866,BeerAdvocate,526,3125.0,90,2.973333333333333,23.663900852613907
giggy.530484,BeerAdvocate,132,2439.0,51,18.549618320610687,81.61704325600871
ricke49.6090,BeerAdvocate,181,4838.0,52,19.505555555555556,52.79595985285811
erish.422947,BeerAdvocate,231,2736.0,76,9.134782608695652,102.56400327317466
beerandbourbon.144761,BeerAdvocate,349,3690.0,98,4.471264367816092,53.02255277445189
bdjake.378038,BeerAdvocate,156,2856.0,72,3.0,6.557438524302
irishking1977.64204,BeerAdvocate,200,4191.0,67,4.336683417085427,18.39527308231672
garuda.417017,BeerAdvocate,471,2751.0,76,3.9382978723404256,7.885266095929813
mistofminn.259730,BeerAdvocate,563,3204.0,96,2.0533807829181496,27.48995598708802
minotaur.323866,BeerAdvocate,107,3020.0,47,0.5283018867924528,0.6790406000879731
mrstark.364131,BeerAdvocate,129,2895.0,55,2.4921875,5.416504515037103
danielocean03.55694,BeerAdvocate,143,4243.0,54,25.077464788732396,128.63771073567173
philipquarles.153371,BeerAdvocate,495,3637.0,83,1.5263157894736843,8.268216460494976
munchkindrinker.273545,BeerAdvocate,90,3161.0,49,6.033707865168539,17.909145351799154
jwhawkins81.242991,BeerAdvocate,245,3270.0,72,5.016393442622951,28.066641332077772
bonkers.195244,BeerAdvocate,851,3455.0,94,2.5423529411764707,6.468823055589029
kshankar.236239,BeerAdvocate,403,3298.0,78,2.7587064676616917,11.514015586713448
magpie14.97292,BeerAdvocate,454,3977.0,76,5.02869757174393,22.31594468125295
specialk088.209696,BeerAdvocate,297,3402.0,72,8.307432432432432,73.18601847691876
naterock.191469,BeerAdvocate,279,3469.0,72,3.08273381294964,10.032635756615385
firkinhophead.162672,BeerAdvocate,112,3588.0,50,29.1981981981982,80.97348834591365
drizzam.238,BeerAdvocate,349,5662.0,81,10.014367816091953,101.77696313629922
midnite2sixman.254089,BeerAdvocate,114,3226.0,51,15.495575221238939,76.15727663078526
shrlsu.96814,BeerAdvocate,158,3980.0,44,4.050955414012739,7.466846533728665
ryrust5301.189072,BeerAdvocate,186,3478.0,51,3.67027027027027,7.055250313899174
shbobdb.36630,BeerAdvocate,434,4358.0,89,2.7990762124711317,6.224488605813368
stoneman78.117343,BeerAdvocate,338,3849.0,67,1.655786350148368,3.971652235282867
beerbelcher.2501,BeerAdvocate,960,5123.0,92,2.957247132429614,35.08916835786192
burnstau.31848,BeerAdvocate,97,4384.0,42,11.34375,23.027136451541143
thanby.156346,BeerAdvocate,133,3620.0,55,10.537878787878787,40.47889004132354
boblog.84914,BeerAdvocate,83,4058.0,40,9.536585365853659,27.4807205693581
gmcfarre.37022,BeerAdvocate,281,4355.0,66,5.610714285714286,10.710020741848941
wagenvolks.40929,BeerAdvocate,1275,4329.0,97,1.9638932496075354,5.2429085828456845
jdoolin.25577,BeerAdvocate,60,4422.0,35,13.11864406779661,43.18368335928023
leedorham.76446,BeerAdvocate,122,4113.0,46,22.107438016528924,86.17538334243065
ism.1995,BeerAdvocate,197,5209.0,66,24.270408163265305,97.9946798233389
sullysbeer.26637,BeerAdvocate,68,4415.0,43,30.686567164179106,202.14285444878766
kfaulkner.31219,BeerAdvocate,85,4387.0,39,22.083333333333332,56.07379138529233
snilsen13.49347,BeerAdvocate,145,4275.0,54,29.07638888888889,118.65246188488551
sopor.18840,BeerAdvocate,175,4470.0,55,4.609195402298851,22.250209492727656
wmbierguy.1469,BeerAdvocate,107,5294.0,45,15.30188679245283,34.99773320858714
oleg85.1037716,BeerAdvocate,119,697.0,53,5.313559322033898,13.558798293158965
puck1225.1028282,BeerAdvocate,676,717.0,85,1.0562962962962963,1.2587148671665171
scottg.200736,BeerAdvocate,256,3434.0,72,2.5098039215686274,16.934301662485158
tayner.162912,BeerAdvocate,291,3587.0,70,1.8241379310344827,5.432833360228302
drseamus.108252,BeerAdvocate,667,3905.0,87,3.250750750750751,16.066456189001972
thelagerheads.84064,BeerAdvocate,97,4063.0,51,10.625,89.20104436490344
erica.3575,BeerAdvocate,116,5013.0,41,9.339130434782609,16.98445468631859
montageman.54011,BeerAdvocate,237,4253.0,69,6.0423728813559325,14.22128705178628
